pilot_id,stratum,unicode,char,catalog_scope,authority_layer,unicode_identity_status,structure_evidence_status,source_grade,next_action,dictionary_context_entries,dictionary_context_sources,yuanliu_context_available,cihai_context_hits,wiki_hit_count,zdic_url,zdic_snapshot_available,gf0017_join_status,blocking_reason,recommended_next_action,gf0017_points_assigned,final_structure_label,cnbe_write_status,editable_copy_notice
outside_8105_extension_or_gap_026,outside_8105_extension_or_gap,U+25EF2,𥻲,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A5%BB%B2,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_027,outside_8105_extension_or_gap,U+262C0,𦋀,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A6%8B%80,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_028,outside_8105_extension_or_gap,U+2677A,𦝺,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A6%9D%BA,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_029,outside_8105_extension_or_gap,U+26C06,𦰆,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A6%B0%86,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_030,outside_8105_extension_or_gap,U+26FF3,𦿳,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A6%BF%B3,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_031,outside_8105_extension_or_gap,U+2748A,𧒊,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A7%92%8A,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_032,outside_8105_extension_or_gap,U+27B39,𧬹,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A7%AC%B9,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_033,outside_8105_extension_or_gap,U+280C7,𨃇,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A8%83%87,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_034,outside_8105_extension_or_gap,U+2857C,𨕼,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A8%95%BC,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_035,outside_8105_extension_or_gap,U+28A02,𨨂,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A8%A8%82,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_036,outside_8105_extension_or_gap,U+28CC7,𨳇,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A8%B3%87,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_037,outside_8105_extension_or_gap,U+2918B,𩆋,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A9%86%8B,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_038,outside_8105_extension_or_gap,U+29801,𩠁,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A9%A0%81,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_039,outside_8105_extension_or_gap,U+29D4B,𩵋,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%A9%B5%8B,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_040,outside_8105_extension_or_gap,U+2A196,𪆖,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AA%86%96,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_041,outside_8105_extension_or_gap,U+2A774,𪝴,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AA%9D%B4,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_042,outside_8105_extension_or_gap,U+2A942,𪥂,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AA%A5%82,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_043,outside_8105_extension_or_gap,U+2AB10,𪬐,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AA%AC%90,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_044,outside_8105_extension_or_gap,U+2ACDC,𪳜,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AA%B3%9C,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_045,outside_8105_extension_or_gap,U+2AEA7,𪺧,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AA%BA%A7,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_046,outside_8105_extension_or_gap,U+2B074,𫁴,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AB%81%B4,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_047,outside_8105_extension_or_gap,U+2B244,𫉄,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,0,,False,0,3,https://www.zdic.net/hans/%F0%AB%89%84,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_048,outside_8105_extension_or_gap,U+2B417,𫐗,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,0,,False,0,2,https://www.zdic.net/hans/%F0%AB%90%97,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_049,outside_8105_extension_or_gap,U+2B5EF,𫗯,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AB%97%AF,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_050,outside_8105_extension_or_gap,U+2B7C8,𫟈,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AB%9F%88,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_051,outside_8105_extension_or_gap,U+2B99D,𫦝,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AB%A6%9D,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_052,outside_8105_extension_or_gap,U+2BB6B,𫭫,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AB%AD%AB,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_053,outside_8105_extension_or_gap,U+2BD3A,𫴺,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AB%B4%BA,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_054,outside_8105_extension_or_gap,U+2BF09,𫼉,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AB%BC%89,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_055,outside_8105_extension_or_gap,U+2C0D8,𬃘,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AC%83%98,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_056,outside_8105_extension_or_gap,U+2C2AA,𬊪,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AC%8A%AA,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_057,outside_8105_extension_or_gap,U+2C479,𬑹,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AC%91%B9,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_058,outside_8105_extension_or_gap,U+2C654,𬙔,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AC%99%94,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_059,outside_8105_extension_or_gap,U+2C824,𬠤,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AC%A0%A4,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_060,outside_8105_extension_or_gap,U+2C9F6,𬧶,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AC%A7%B6,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_061,outside_8105_extension_or_gap,U+2CBDF,𬯟,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AC%AF%9F,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_062,outside_8105_extension_or_gap,U+2CDBC,𬶼,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AC%B6%BC,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_063,outside_8105_extension_or_gap,U+2CF93,𬾓,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AC%BE%93,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_extension_or_gap_064,outside_8105_extension_or_gap,U+2D15E,𭅞,outside_8105_agent_candidate,agent_standard_candidate_not_national_standard,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_AGENT_STANDARD_QUEUE_ONLY,agent_standard_candidate_not_national_standard,human_review_or_agent_rule_learning_design_only,0,,False,0,0,https://www.zdic.net/hans/%F0%AD%85%9E,False,AGENT_STANDARD_QUEUE_NOT_SCORABLE,"outside-8105 row remains Agent-standard candidate, not national-standard output",agent_rule_learning_or_human_review,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
